Running "size_report:before" (size_report) task

~~~~~~~~~~~
Size report
~~~~~~~~~~~

Filename                                                                                                Size          %
3.9custom/dojox/mobile/themes/blackberry/compat/tab-seg-button-bg.png                                  178 B       0.0%
3.9custom/dojox/mobile/themes/holodark/compat/tab-seg-sel-button-bg.png                                178 B       0.0%
3.9custom/dojox/mobile/themes/windows/compat/tab-seg-sel-button-bg.png                                 178 B       0.0%
3.9custom/dojox/mobile/themes/iphone/EdgeToEdgeCategory-compat.css                                     178 B       0.0%
3.9custom/dojox/mobile/themes/android/compat/tab-seg-sel-button-bg.png                                 178 B       0.0%
3.9custom/dojox/gantt/resources/images/resourceHeader.png                                              177 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonGreenCircleMinus-compat.css                   177 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonBlackDownArrow16-compat.css                   177 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonWhiteLeftArrow16-compat.css                   177 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonGreenCircleArrow-compat.css                   177 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/compat/button-bg.png                                          177 B       0.0%
3.9custom/dojox/mobile/themes/android/dijit/compat/calendar-year-bg.png                                177 B       0.0%
3.9custom/dojox/editor/plugins/resources/icons/insertEntity.gif                                        177 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonBlackCircleCross-compat.css                   177 B       0.0%
3.9custom/dojox/editor/plugins/resources/icons/insertEntityDisabled.gif                                177 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonWhiteDownArrow16-compat.css                   177 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/compat/button-chk-bg.png                                      177 B       0.0%
3.9custom/dojox/mobile/themes/android/RoundRectCategory.css                                            177 B       0.0%
3.9custom/dojox/mobile/themes/windows/EdgeToEdgeCategory.less                                          177 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonBlackLeftArrow16-compat.css                   177 B       0.0%
3.9custom/dojox/gantt/resources/images/rheader.png                                                     177 B       0.0%
3.9custom/dojox/mobile/themes/holodark/dijit/compat/calendar-year-bg.png                               177 B       0.0%
3.9custom/dojox/mobile/themes/iphone/dijit/compat/calendar-year-bg.png                                 177 B       0.0%
3.9custom/dijit/themes/claro/images/spriteArrows.png                                                   175 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonBlueCircleMinus-compat.css                    174 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonGreenCirclePlus-compat.css                    174 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonBlueCircleArrow-compat.css                    174 B       0.0%
3.9custom/dijit/themes/soria/images/accordionItemActive.gif                                            174 B       0.0%
3.9custom/dojox/mobile/themes/custom/compat/heading-bg.png                                             173 B       0.0%
3.9custom/dojox/mobile/themes/iphone/ListItem_rtl.less                                                 172 B       0.0%
3.9custom/dojox/form/resources/BusyButton.css                                                          172 B       0.0%
3.9custom/dojox/mobile/themes/custom/ListItem_rtl.less                                                 172 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/ListItem_rtl.less                                             172 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonBlueCirclePlus-compat.css                     171 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonBlackUpArrow16-compat.css                     171 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonRedCircleArrow-compat.css                     171 B       0.0%
3.9custom/dojox/mobile/themes/custom/compat/slider-handle-bg.png                                       171 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonRedCircleMinus-compat.css                     171 B       0.0%
3.9custom/dijit/themes/tundra/images/accordionItemHover.gif                                            171 B       0.0%
3.9custom/dijit/themes/claro/Menu_rtl.css                                                              171 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonWhiteUpArrow16-compat.css                     171 B       0.0%
3.9custom/dojox/mobile                                                                                 170 B       0.0%
3.9custom/dijit/themes/tundra/images/tabClose.png                                                      170 B       0.0%
3.9custom/dijit/themes/soria/Menu_rtl.css                                                              170 B       0.0%
3.9custom/dojox/av                                                                                     170 B       0.0%
3.9custom/dojox/av/resources                                                                           170 B       0.0%
3.9custom/dijit/themes/tundra/images/tabCloseHover.png                                                 170 B       0.0%
3.9custom/dojox/widget/Pager                                                                           170 B       0.0%
3.9custom/dojox/mobile/themes/android/images                                                           170 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/ComboBox-compat.css                                           170 B       0.0%
3.9custom/dojox/mobile/themes/windows/images/dark                                                      170 B       0.0%
3.9custom/dojox/calc                                                                                   170 B       0.0%
3.9custom/dojox/calc/resources                                                                         170 B       0.0%
3.9custom/dojox/widget/FilePicker/images                                                               170 B       0.0%
3.9custom/dojox/mobile/themes/windows/images/light                                                     170 B       0.0%
3.9custom/dojox/mobile/themes/iphone/images                                                            170 B       0.0%
3.9custom/dojox/widget/FilePicker                                                                      170 B       0.0%
3.9custom/dojox/grid/enhanced/resources/claro                                                          170 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/images                                                        170 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/compat/togglebutton-chk-mark-bg.png                           170 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/dijit/compat                                                  170 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/button-sel-bg.png                                          170 B       0.0%
3.9custom/dojox/widget/Dialog                                                                          170 B       0.0%
3.9custom/dojox/mobile/themes/custom/images                                                            170 B       0.0%
3.9custom/esri/toolbars                                                                                170 B       0.0%
3.9custom/dojox/editor/plugins/resources/images/nihilo                                                 170 B       0.0%
3.9custom/dojox/editor/plugins/resources/images/soria                                                  170 B       0.0%
3.9custom/dojox/editor/plugins/resources/images/tundra                                                 170 B       0.0%
3.9custom/dojox/widget/ColorPicker                                                                     170 B       0.0%
3.9custom/esri/dijit/analysis/css                                                                      170 B       0.0%
3.9custom/dojox/mobile/themes/iphone/dijit/compat                                                      170 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/button-bg.png                                              169 B       0.0%
3.9custom/dojox/mobile/themes/custom/compat/tab-seg-button-bg.png                                      169 B       0.0%
3.9custom/dojox/mobile/themes/windows/compat/button-bg.png                                             169 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonWhiteDownArrow-compat.css                     169 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/tab-seg-sel-button-bg.png                                  169 B       0.0%
3.9custom/dijit/themes/nihilo/Menu_rtl.css                                                             169 B       0.0%
3.9custom/dojox/mobile/themes/iphone/ComboBox-compat.css                                               169 B       0.0%
3.9custom/dojox/mobile/themes/holodark/ListItem_rtl.less                                               169 B       0.0%
3.9custom/dojox/mobile/themes/android/ListItem_rtl.less                                                169 B       0.0%
3.9custom/dijit/themes/nihilo/layout/AccordionContainer_rtl.css                                        169 B       0.0%
3.9custom/dojox/mobile/themes/holodark/compat/button-bg.png                                            169 B       0.0%
3.9custom/dojox/mobile/themes/android/compat/button-bg.png                                             169 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonRedCirclePlus-compat.css                      168 B       0.0%
3.9custom/dijit/themes/soria/layout/AccordionContainer_rtl.css                                         167 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonGrayArrow_rtl-compat.css                      167 B       0.0%
3.9custom/dijit/themes/claro/form/Common_rtl.less                                                      166 B       0.0%
3.9custom/esri/images/symbol/sfs/backwarddiagonal.png                                                  165 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/compat/slider-handle-bg.png                                   165 B       0.0%
3.9custom/esri/images/symbol/sfs/forwarddiagonal.png                                                   165 B       0.0%
3.9custom/dojox/mobile/themes/holodark/dijit/Calendar.less                                             165 B       0.0%
3.9custom/esri/images/symbol/sfs/diagonalcross.png                                                     165 B       0.0%
3.9custom/dijit/themes/claro/layout/TabContainer_rtl.less                                              164 B       0.0%
3.9custom/dijit/themes/claro/Dialog_rtl.css                                                            164 B       0.0%
3.9custom/dojox/mobile/themes/common/TextBox.less                                                      164 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/slider-handle-bg.png                                       163 B       0.0%
3.9custom/dojox/mobile/themes/holodark/RoundRectCategory.css                                           163 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonWhiteUpArrow-compat.css                       163 B       0.0%
3.9custom/dojox/mobile/themes/common/ToggleButton_rtl.less                                             163 B       0.0%
3.9custom/dojox/gantt/resources/images/taskArrow.gif                                                   162 B       0.0%
3.9custom/dojox/mobile/themes/custom/compat/slider-h-bar-bg.png                                        162 B       0.0%
3.9custom/dojox/gantt/resources/images/arrow.gif                                                       162 B       0.0%
3.9custom/dojox/mobile/themes/android/compat/tab-tall-bar-bg.png                                       161 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/ScrollablePane.css                                            161 B       0.0%
3.9custom/dojox/mobile/themes/holodark/ScrollablePane.css                                              161 B       0.0%
3.9custom/dojox/mobile/themes/custom/compat/tab-tall-bar-bg.png                                        161 B       0.0%
3.9custom/dojox/mobile/themes/iphone/ScrollablePane.css                                                161 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/compat/tab-tall-bar-bg.png                                    161 B       0.0%
3.9custom/dojox/mobile/themes/holodark/compat/tab-tall-bar-bg.png                                      161 B       0.0%
3.9custom/dojox/mobile/themes/custom/ScrollablePane.css                                                161 B       0.0%
3.9custom/dojox/mobile/themes/windows/compat/tab-tall-bar-bg.png                                       161 B       0.0%
3.9custom/dojox/mobile/themes/android/ScrollablePane.css                                               161 B       0.0%
3.9custom/dojox/mobile/themes/holodark/Overlay.less                                                    160 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonWhiteSearch-compat.css                        160 B       0.0%
3.9custom/dojox/mobile/themes/iphone/Overlay.less                                                      160 B       0.0%
3.9custom/dijit/themes/tundra/Calendar_rtl.css                                                         160 B       0.0%
3.9custom/dojox/mobile/themes/windows/Overlay.less                                                     160 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonCheckboxOff-compat.css                        160 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/Overlay.less                                                  160 B       0.0%
3.9custom/dojox/image/resources/Gallery.html                                                           160 B       0.0%
3.9custom/dojox/mobile/themes/custom/Overlay.less                                                      160 B       0.0%
3.9custom/dojox/mobile/themes/holodark/images/vseparator.png                                           160 B       0.0%
3.9custom/dojox/mobile/themes/android/Overlay.less                                                     160 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonOrangeBall-compat.css                         159 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonYellowStar-compat.css                         159 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/compat/mblDomButtonWhiteMinus.png                      158 B       0.0%
3.9custom/dijit/themes/a11y/README.txt                                                                 158 B       0.0%
3.9custom/dojox/av/widget/resources/images/progressPositionBk.png                                      157 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonWhiteMinus-compat.css                         157 B       0.0%
3.9custom/dojox/mobile/themes/android/compat/tab-seg-button-bg.png                                     157 B       0.0%
3.9custom/dojox/mobile/themes/windows/compat/arrow-button-bg.png                                       157 B       0.0%
3.9custom/dojox/mobile/themes/android/compat/arrow-button-bg.png                                       157 B       0.0%
3.9custom/dojox/mobile/themes/holodark/compat/tab-seg-button-bg.png                                    157 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonCheckboxOn-compat.css                         157 B       0.0%
3.9custom/dojox/mobile/themes/custom/compat/togglebutton-chk-mark-bg.png                               157 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/compat/arrow-button-bg.png                                    157 B       0.0%
3.9custom/dojox/mobile/themes/holodark/compat/arrow-button-bg.png                                      157 B       0.0%
3.9custom/dojox/mobile/themes/windows/compat/tab-seg-button-bg.png                                     157 B       0.0%
3.9custom/dojox/mobile/themes/custom/ComboBox-compat.css                                               157 B       0.0%
3.9custom/dijit/themes/tundra/images/tabHover.gif                                                      156 B       0.0%
3.9custom/dojox/mobile/themes/holodark/compat/slider-handle-bg.png                                     156 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonGreenBall-compat.css                          156 B       0.0%
3.9custom/dojox/mobile/themes/windows/compat/slider-handle-bg.png                                      156 B       0.0%
3.9custom/dojox/mobile/themes/android/compat/slider-handle-bg.png                                      156 B       0.0%
3.9custom/dojox/gantt/resources/images/ownerBar.png                                                    155 B       0.0%
3.9custom/dijit/themes/tundra/TitlePane_rtl.css                                                        155 B       0.0%
3.9custom/dojox/gantt/resources/images/taskBar.png                                                     155 B       0.0%
3.9custom/dojox/mobile/themes/holodark/compat/togglebutton-chk-bg.png                                  154 B       0.0%
3.9custom/dojox/mobile/themes/holodark/compat/button-chk-bg.png                                        154 B       0.0%
3.9custom/dojox/mobile/themes/windows/compat/button-chk-bg.png                                         154 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonWhitePlus-compat.css                          154 B       0.0%
3.9custom/dojox/mobile/themes/windows/compat/togglebutton-chk-bg.png                                   154 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonGrayMinus-compat.css                          154 B       0.0%
3.9custom/dijit/themes/nihilo/TitlePane_rtl.css                                                        154 B       0.0%
3.9custom/dojox/mobile/themes/holodark/EdgeToEdgeList.css                                              154 B       0.0%
3.9custom/dojox/mobile/themes/android/compat/button-chk-bg.png                                         154 B       0.0%
3.9custom/dojox/mobile/themes/android/compat/togglebutton-chk-bg.png                                   154 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonGrayKnob-compat.css                           153 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonBlueBall-compat.css                           153 B       0.0%
3.9custom/esri/images/pixel.png                                                                        153 B       0.0%
3.9custom/dojox/av/widget/resources/images/progressLoadedBk.png                                        153 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonGrayStar-compat.css                           153 B       0.0%
3.9custom/dojox/fx/resources/shadowT.png                                                               152 B       0.0%
3.9custom/dijit/themes/soria/TitlePane_rtl.css                                                         152 B       0.0%
3.9custom/dijit/themes/claro/TitlePane_rtl.css                                                         152 B       0.0%
3.9custom/dojox/mobile/themes/iphone/TextBox.css                                                       151 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonGrayPlus-compat.css                           151 B       0.0%
3.9custom/dijit/themes/tundra/images/popupMenuBg.gif                                                   151 B       0.0%
3.9custom/dojox/mobile/themes/android/TextBox.css                                                      151 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/TextBox.css                                                   151 B       0.0%
3.9custom/dojox/mobile/themes/android/compat/togglebutton-chk-mark-bg.png                              150 B       0.0%
3.9custom/dojox/mobile/themes/holodark/compat/togglebutton-chk-mark-bg.png                             150 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/togglebutton-chk-mark-bg.png                               150 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonRedBall-compat.css                            150 B       0.0%
3.9custom/dojox/mobile/themes/windows/compat/togglebutton-chk-mark-bg.png                              150 B       0.0%
3.9custom/dojox/fx/resources/shadowR.png                                                               149 B       0.0%
3.9custom/dijit/themes/tundra/images/minusButton.gif                                                   148 B       0.0%
3.9custom/dojox/fx/resources/shadowL.png                                                               148 B       0.0%
3.9custom/dijit/themes/soria/images/buttonActive.png                                                   147 B       0.0%
3.9custom/dijit/themes/soria/images/titleBarActive.png                                                 147 B       0.0%
3.9custom/dojox/gantt/resources/images/taskProgressFilled.png                                          147 B       0.0%
3.9custom/dojox/mobile/themes/common/TextArea-compat.less                                              147 B       0.0%
3.9custom/dojox/gantt/resources/images/progress_filled.png                                             147 B       0.0%
3.9custom/dojox/editor/plugins/resources/images/cellpad.png                                            147 B       0.0%
3.9custom/dojox/mobile/themes/iphone/SpinWheel.less                                                    146 B       0.0%
3.9custom/dojox/gantt/resources/images/parentnode_filled.png                                           145 B       0.0%
3.9custom/dojox/gantt/resources/images/parentnode_bg.png                                               145 B       0.0%
3.9custom/dojox/gantt/resources/images/projProgressBg.png                                              145 B       0.0%
3.9custom/esri/images/symbol/sfs/cross.png                                                             145 B       0.0%
3.9custom/dojox/gantt/resources/images/projProgressFilled.png                                          145 B       0.0%
3.9custom/dijit/themes/tundra/TimePicker_rtl.css                                                       144 B       0.0%
3.9custom/dojox/mobile/themes/holodark/dijit/compat/calendar-datelabel-sel-bg.png                      144 B       0.0%
3.9custom/dojox/mobile/themes/android/dijit/compat/calendar-datelabel-sel-bg.png                       144 B       0.0%
3.9custom/esri/images/symbol/sfs/horizontal.png                                                        144 B       0.0%
3.9custom/dojox/mobile/themes/custom/EdgeToEdgeList.css                                                144 B       0.0%
3.9custom/esri/images/symbol/sfs/vertical.png                                                          144 B       0.0%
3.9custom/dijit/themes/nihilo/Calendar_rtl.css                                                         144 B       0.0%
3.9custom/dojox/mobile/themes/android/EdgeToEdgeList.css                                               142 B       0.0%
3.9custom/dijit/themes/claro/images/calendar.png                                                       142 B       0.0%
3.9custom/dijit/themes/soria/images/titleBar.png                                                       142 B       0.0%
3.9custom/dojox/mobile/themes/iphone/EdgeToEdgeList.css                                                142 B       0.0%
3.9custom/dijit/themes/soria/Calendar_rtl.css                                                          142 B       0.0%
3.9custom/dojox/mobile/themes/custom/compat/button-bg.png                                              141 B       0.0%
3.9custom/dojox/mobile/themes/custom/compat/slider-h-bg.png                                            141 B       0.0%
3.9custom/esri/dijit/geoenrichment/themes/light/AgePyramid.css                                         141 B       0.0%
3.9custom/dojox/mobile/themes/custom/compat/button-chk-bg.png                                          141 B       0.0%
3.9custom/dijit/themes/soria/images/buttonDisabled.png                                                 138 B       0.0%
3.9custom/dijit/themes/soria/images/accordionItemActive.png                                            138 B       0.0%
3.9custom/dojox/mobile/themes/holodark/ValuePicker-compat.less                                         138 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/Switch-compat.less                                            137 B       0.0%
3.9custom/dojox/mobile/themes/android/Switch-compat.less                                               137 B       0.0%
3.9custom/dojox/mobile/themes/windows/Switch-compat.less                                               137 B       0.0%
3.9custom/dojox/mobile/themes/iphone/Switch-compat.less                                                137 B       0.0%
3.9custom/dojox/mobile/themes/holodark/Switch-compat.less                                              137 B       0.0%
3.9custom/dojox/mobile/themes/custom/Switch-compat.less                                                137 B       0.0%
3.9custom/dojox/flash                                                                                  136 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonTransparent30.less                            136 B       0.0%
3.9custom/dojox/grid/enhanced                                                                          136 B       0.0%
3.9custom/dojox/atom                                                                                   136 B       0.0%
3.9custom/dojox/widget/RollingList                                                                     136 B       0.0%
3.9custom/dojox/analytics/logger                                                                       136 B       0.0%
3.9custom/dojox/av/widget                                                                              136 B       0.0%
3.9custom/dojox/widget/SortList                                                                        136 B       0.0%
3.9custom/dojox/sketch/resources                                                                       136 B       0.0%
3.9custom/dojox/editor/plugins/resources/images/claro                                                  136 B       0.0%
3.9custom/dojox/analytics                                                                              136 B       0.0%
3.9custom/dojo/selector                                                                                136 B       0.0%
3.9custom/esri/dijit/geoenrichment                                                                     136 B       0.0%
3.9custom/dojox/widget/Dialog/images                                                                   136 B       0.0%
3.9custom/dojox/widget/DocTester                                                                       136 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonTransparent29.less                            136 B       0.0%
3.9custom/dojox/atom/widget                                                                            136 B       0.0%
3.9custom/esri/dijit/analysis                                                                          136 B       0.0%
3.9custom/dojox/mobile/themes/windows/Button.less                                                      136 B       0.0%
3.9custom/dojox/io/proxy                                                                               136 B       0.0%
3.9custom/esri/dijit/GeocodeReview                                                                     136 B       0.0%
3.9custom/dojox/atom/widget/templates                                                                  136 B       0.0%
3.9custom/esri/dijit/GeocodeMatch                                                                      136 B       0.0%
3.9custom/dojox/gfx                                                                                    136 B       0.0%
3.9custom/esri/dijit/editing                                                                           136 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/EdgeToEdgeList.css                                            136 B       0.0%
3.9custom/dojox/widget/Loader                                                                          136 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonTransparent19.less                            136 B       0.0%
3.9custom/dojox/resources                                                                              136 B       0.0%
3.9custom/dojox/widget/UpgradeBar                                                                      136 B       0.0%
3.9custom/dojox/highlight/resources                                                                    136 B       0.0%
3.9custom/dojox/widget/Portlet/images                                                                  136 B       0.0%
3.9custom/dojox/widget/Portlet                                                                         136 B       0.0%
3.9custom/dojox/drawing/resources/images                                                               136 B       0.0%
3.9custom/dojox/widget/Wizard                                                                          136 B       0.0%
3.9custom/dojox/mobile/themes/common/compat                                                            136 B       0.0%
3.9custom/dojox/mobile/build                                                                           136 B       0.0%
3.9custom/esri/dijit/geoenrichment/themes                                                              136 B       0.0%
3.9custom/dojox/gantt/resources                                                                        136 B       0.0%
3.9custom/dojox/mobile/themes/windows/compat/slider-h-bg.png                                           135 B       0.0%
3.9custom/dijit/themes/tundra/images/calendarYearLabel.png                                             135 B       0.0%
3.9custom/dojox/editor/plugins/resources/images/cellspace.png                                          135 B       0.0%
3.9custom/dojox/mobile/themes/android/compat/slider-h-bg.png                                           135 B       0.0%
3.9custom/dojox/mobile/themes/holodark/compat/slider-h-bg.png                                          135 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/slider-h-bar-bg.png                                        133 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/compat/slider-h-bg.png                                        133 B       0.0%
3.9custom/dojox/atom/widget/templates/css/HtmlFeedViewerGrouping.css                                   133 B       0.0%
3.9custom/dijit/themes/claro/layout/TabContainer_rtl.css                                               133 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/compat/slider-h-bar-bg.png                                    133 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/slider-h-bg.png                                            132 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/edge-categ-bg.png                                          130 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/Switch.less                                                   130 B       0.0%
3.9custom/dojox/mobile/themes/android/Switch.less                                                      130 B       0.0%
3.9custom/dojox/mobile/themes/iphone/dijit/compat/calendar-daylabel-bg.png                             130 B       0.0%
3.9custom/dojox/mobile/themes/custom/Switch.less                                                       130 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/TabBar-compat.less                                            129 B       0.0%
3.9custom/dojox/mobile/themes/custom/TabBar-compat.less                                                129 B       0.0%
3.9custom/dojox/mobile/themes/android/TabBar-compat.less                                               129 B       0.0%
3.9custom/dojox/mobile/themes/windows/TabBar-compat.less                                               129 B       0.0%
3.9custom/dojox/mobile/themes/iphone/TabBar-compat.less                                                129 B       0.0%
3.9custom/dijit/themes/claro/images/progressBarFull.png                                                127 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/tab-tall-bar-bg.png                                        126 B       0.0%
3.9custom/dijit/themes/tundra/images/calendarMonthLabel.png                                            125 B       0.0%
3.9custom/dijit/themes/tundra/images/progressBarFull.png                                               125 B       0.0%
3.9custom/dojox/mobile/themes/windows/ProgressIndicator.less                                           125 B       0.0%
3.9custom/dijit/themes/tundra/images/calendarDayLabel.png                                              124 B       0.0%
3.9custom/dojox/mobile/themes/windows/compat/slider-h-bar-bg.png                                       124 B       0.0%
3.9custom/dojox/mobile/themes/holodark/compat/slider-h-bar-bg.png                                      124 B       0.0%
3.9custom/dojox/mobile/themes/android/compat/slider-h-bar-bg.png                                       124 B       0.0%
3.9custom/dojox/gantt/resources/images/plus.gif                                                        124 B       0.0%
3.9custom/dojox/mobile/themes/holodark/ComboBox-compat.css                                             122 B       0.0%
3.9custom/dijit/themes/claro/form/images/buttonEnabled.png                                             122 B       0.0%
3.9custom/dijit/themes/soria/images/buttonEnabled.png                                                  122 B       0.0%
3.9custom/dijit/themes/claro/layout/images/tabTopUnselected.png                                        121 B       0.0%
3.9custom/dojox/form/resources/PasswordValidator.html                                                  121 B       0.0%
3.9custom/dojox/gantt/resources/images/minus.gif                                                       121 B       0.0%
3.9custom/extras/package.json                                                                          120 B       0.0%
3.9custom/dijit/themes/claro/layout/images/tabTopSelected.png                                          120 B       0.0%
3.9custom/dijit/themes/claro/layout/images/tabBottomSelected.png                                       118 B       0.0%
3.9custom/dojox/mobile/themes/iphone/ToggleButton_rtl.css                                              117 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/ToggleButton_rtl.css                                          117 B       0.0%
3.9custom/dojox/mobile/themes/custom/ToggleButton_rtl.css                                              117 B       0.0%
3.9custom/dojox/mobile/themes/holodark/ToggleButton_rtl.css                                            117 B       0.0%
3.9custom/dojox/mobile/themes/windows/ToggleButton_rtl.css                                             117 B       0.0%
3.9custom/dojox/mobile/themes/android/ToggleButton_rtl.css                                             117 B       0.0%
3.9custom/esri/dijit/editing/css/editor.css                                                            116 B       0.0%
3.9custom/dijit/themes/soria/images/buttonHover.png                                                    116 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/IconMenu_rtl.css                                              116 B       0.0%
3.9custom/dijit/themes/tundra/images/spriteArrows.gif                                                  116 B       0.0%
3.9custom/dojox/mobile/themes/custom/TabBar.less                                                       115 B       0.0%
3.9custom/dijit/themes/tundra/images/validationInputBg.png                                             115 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/TabBar.less                                                   115 B       0.0%
3.9custom/dojox/mobile/themes/android/TabBar.less                                                      115 B       0.0%
3.9custom/dijit/themes/tundra/images/titleBar.png                                                      114 B       0.0%
3.9custom/dijit/themes/nihilo/images/titleBarActive.png                                                113 B       0.0%
3.9custom/dijit/themes/nihilo/TimePicker_rtl.css                                                       112 B       0.0%
3.9custom/dijit/themes/tundra/images/tabHover.png                                                      112 B       0.0%
3.9custom/dojox/mobile/themes/holodark/Heading-compat.less                                             110 B       0.0%
3.9custom/dojox/mobile/themes/common/TextBox-compat.less                                               110 B       0.0%
3.9custom/dijit/themes/claro/layout/images/tabBottomUnselected.png                                     110 B       0.0%
3.9custom/dojox/mobile/themes/common/SpinWheel_rtl.less                                                110 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/compat/mblDomButtonGrayArrow_rtl.png                   110 B       0.0%
3.9custom/dijit/themes/soria/TimePicker_rtl.css                                                        110 B       0.0%
3.9custom/dijit/themes/tundra/images/validationInputBg.gif                                             109 B       0.0%
3.9custom/dijit/themes/tundra/images/doubleArrowUp.png                                                 108 B       0.0%
3.9custom/dojox/mobile/themes/windows/compat/tab-slim-bar-bg.png                                       107 B       0.0%
3.9custom/dijit/themes/tundra/images/buttonHover.png                                                   107 B       0.0%
3.9custom/dojox/mobile/themes/custom/compat/tab-slim-bar-bg.png                                        107 B       0.0%
3.9custom/dijit/themes/tundra/images/accordionItemActive.gif                                           107 B       0.0%
3.9custom/dojox/mobile/themes/android/compat/tab-slim-bar-bg.png                                       107 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/tab-slim-bar-bg.png                                        107 B       0.0%
3.9custom/dojox/mobile/themes/holodark/compat/tab-slim-bar-bg.png                                      107 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/compat/tab-slim-bar-bg.png                                    107 B       0.0%
3.9custom/dijit/themes/claro/layout/images/tabLeftUnselected.png                                       106 B       0.0%
3.9custom/dijit/themes/nihilo/images/accordionItemActive.png                                           106 B       0.0%
3.9custom/dijit/themes/tundra/images/progressBarEmpty.png                                              106 B       0.0%
3.9custom/dojox/grid/resources/images/tabHover_rotated.png                                             106 B       0.0%
3.9custom/dojox/mobile/themes/common/SpinWheel_rtl-compat.less                                         106 B       0.0%
3.9custom/dijit/themes/tundra/images/tabEnabled.png                                                    106 B       0.0%
